ID,Possession Status,Availability Starts From,Floor No,Commercial,Developer,Approved Authority Name,Units Available,Price,Price (English),Flooring Type,Electricity Status,Maintenance Type,Maintenance Charges,Booking Amount,Landmark,Covered Area,Project Name,sqft Price ,Carpet Area,Area Name,Property Uniqueness,Unit of Carpet Area,Society,Ownership Type,furnished Type,Bathroom,Parking,Facing,Amenities Facing,Transaction Type,Floor Data,Type of Property,City,bedroom,Data Referred From,floors,Water Status,Luxury Flat,Covered Area,Carpet Area Unit,isPrimeLocationProperty,Tenants Preference,Location,Property,covArea Unit,isLuxuryServiceProvided,Property Lifespan,balconies,Rera,Power Back Up,Lift,Rain Water Harvesting,Club House,Swimming Pool,Gymnasium,Park,Parking,Security,Water Storage,Private Terrace/Garden,Vaastu Compliant,Service/Goods Lift,Air Conditioned,Visitor Parking,Intercom Facility,Maintenance Staff,Waste Disposal,Laundry Service,Internet/Wi-Fi Connectivity,DTH Television Facility,RO Water System,Banquet Hall,Bar/Lounge,Cafeteria/Food Court,Conference Room,Piped Gas,Jogging and Strolling Track,Outdoor Tennis Courts,Mansion,Downtown,Skyline View,Wrap Around Balcony,Island Kitchen Layout,Full Glass Wall,House help accommodation,Concierge Services,Garden View,Marble flooring,Well Furnished,Modular Kitchen,Helipad,Private pool ,Private Jaccuzi,Mini Cinema Theatre,Golf Course,Infinity Swimming Pool,Pool with temperature control ,Sea facing,Skydeck,Earth quake resistant,Theme based Architectures,Health club with Steam / Jaccuzi,Large Clubhouse ,Large Open space,Fingerprint Access,Grand Entrance lobby,Private Garage,Fireplace,Wine Cellar,Sky Villa,Water Front,Hilltop,Smart Home,Barbeque space,Kids play area,Library,Puja Room,Study,Servant Room,Store,Aerobics Room,Canopy Walk,Coffee Lounge & Restaurants,Dance Studio,Event Space & Amphitheatre,Flower Gardens,Guest Accommodation,Indoor Squash & Badminton Courts,Kids Play Area,Kids Play Pool With Water Slides,Library And Business Centre,Meditation Area,Multipurpose Courts,Recreational Pool,Rentable CommuniPfty Space,Retail Boulevard (Retail Shops),Cycling & Jogging Track,Fire Fighting Equipment,Aesthetically designed landscape garden,Possession By,NRI Pref,Land Area / Covered Area,Land Area Unit,Pantry Type
12601,Ready to Move,NA,7,N,M. S. Developers,NA,NA,3700000,37 Lac,NA,NA,NA,NA,NA,NA,750,Vrindavan Shrushti,4933,493,Kalyan West,NA,Sq-ft,N,NA,Semi-Furnished,1,NA,NA,NA,Resale,7 of 14 Floor,Apartment,Thane,1,Owner,14,NA,F,750,Sq-ft,Y,Bachelors/Family,"Kalyan West, Thane",1 BHK Flat,Sq-ft,0,Less than 5 years,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
12600,Ready to Move,NA,1,N,Haware Engineers & Builders Pvt Ltd,NA,NA,3200000,32 Lac,NA,NA,Monthly,NA,NA,NA,603,Haware Pinnacle,5307,NA,Kalyan West,Newly Constructed Property,Sq-ft,Y,NA,Unfurnished,1,NA,NA,NA,New Property,1 of 4 Floor,Apartment,Thane,1,Owner,4,NA,F,603,NA,Y,Bachelors/Family,"Kalyan West, Thane",1 BHK Flat,Sq-ft,0,New Construction,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
12599,Under Construction,Jul '25,NA,Y,Tycoons Group,NA,NA,4499000,45 Lac,NA,No/Rare Powercut,NA,NA,NA,NA,NA,Tycoons Square,NA,421,Kalyan West,NA,NA,N,NA,Unfurnished,2,1 Covered,NA,NA,New Property,NA,Apartment,Thane,1,Builder,NA,Water Availability 24 Hours Available,F,NA,Sq-ft,Y,Bachelors/Family,"Kalyan West, Thane",1 BHK Flat,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
12598,Ready to Move,NA,1,N,Raunak Group,NA,NA,4300000,43 Lac,NA,NA,NA,NA,NA,NA,640,Raunak City Sector 4,6719,NA,Kalyan West,NA,Sq-ft,N,NA,Semi-Furnished,1,NA,NA,NA,Resale,1 of 22 Floor,Apartment,Thane,1,Owner,22,NA,F,640,NA,Y,Bachelors/Family,"Kalyan West, Thane",1 BHK Flat,Sq-ft,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
12597,Ready to Move,NA,1,N,Nirmal Lifestyle Ltd.,NA,NA,3451500,34.5 Lac,NA,NA,Monthly,1000,NA,NA,585,Lifestyle City,5900,455,Kalyan West,Newly Constructed Property,Sq-ft,Y,NA,Semi-Furnished,2,"1 Covered, 1 Open",NA,NA,New Property,1 of 15 Floor,Apartment,Thane,1,Owner,15,NA,F,585,Sq-ft,Y,Bachelors/Family,"Kalyan West, Thane",1 BHK Flat,Sq-ft,0,New Construction,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
12596,Ready to Move,NA,5,Y,Raunak Group,NA,NA,4050000,40.5 Lac,NA,NA,NA,NA,NA,NA,624,Raunak City 3,6490,NA,Kalyan West,East Facing Property,Sq-ft,N,NA,Semi-Furnished,1,NA,East,NA,Resale,5 of 7 Floor,Apartment,Thane,1,Owner,7,NA,F,624,NA,Y,Bachelors/Family,"Kalyan West, Thane",1 BHK Flat,Sq-ft,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
12595,Ready to Move,NA,17,Y,NA,ABAMNC,0,7400000,74 Lac,Vitrified,No/Rare Powercut,Monthly,2934,500000,D Mart Ready,980,Yogi Dham Phase III,7551,685,Kalyan West,NA,Sq-ft,N,Freehold,Semi-Furnished,2,NA,West,Garden/Park,Resale,17 of 19 Floor,Apartment,Thane,2,Owner,19,Water Availability 24 Hours Available,F,980,Sq-ft,N,Bachelors/Family,"Kalyan West, Thane",2 BHK Flat,Sq-ft,0,New Construction,1,NA,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Y,NA,NA,NA
12594,Ready to Move,NA,1,Y,NA,KDMC,0,4800000,48 Lac,"Vitrified,Ceramic Tiles",NA,Monthly,8991,200000,Next to Petrol PumpBhiwandi Bypass,1080,NA,4444,709,Kalyan West,East Facing Property,Sq-ft,N,Co-operative Society,Unfurnished,2,NA,East,"Garden/Park, Pool",Resale,1 of 27 Floor,Apartment,Thane,2,Owner,27,NA,F,1080,Sq-ft,N,Bachelors/Family,"Kalyan West, Thane",2 BHK Flat,Sq-ft,0,5 to 10 years,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,Y,NA,NA,NA
12593,Under Construction,Jun '24,15,Y,Godrej Properties,TMC,NA,4700000,47 Lac,Vitrified,No/Rare Powercut,Monthly,0,470000,kalyan bhivandi road,NA,Godrej Nirvaan,NA,461,Kalyan West,NA,NA,Y,Freehold,Unfurnished,1,1 Covered,East,"Garden/Park, Pool",New Property,15 of 26 Floor,Apartment,Thane,1,Agent,26,Water Availability 24 Hours Available,F,NA,Sq-ft,Y,Bachelors/Family,"Kalyan West, Thane",1 BHK Flat,NA,0,NA,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12592,Ready to Move,NA,3,Y,TATA Housing Development Company Ltd.,KDMC,2,7999992,80 Lac,Vitrified,No/Rare Powercut,Monthly,NA,250000,kalyan bhiwandi junction,1332,Tata Amantra,6006,853,Kalyan West,Newly Constructed Property,Sq-ft,Y,Freehold,Unfurnished,3,1 Open,North - East,"Garden/Park, Pool, Main Road",New Property,3 of 29 Floor,Apartment,Thane,3,Agent,29,Water Availability 24 Hours Available,F,1332,Sq-ft,Y,Bachelors/Family,"Kalyan West, Thane",3 BHK Flat,Sq-ft,0,New Construction,1,Y,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,Y,NA,NA,NA
12591,Ready to Move,NA,4,N,NA,KDMC,NA,4700000,47 Lac,NA,No/Rare Powercut,NA,NA,NA,NA,835,NA,5629,NA,Kalyan West,NA,Sq-ft,N,NA,Unfurnished,2,2 Open,West,NA,Resale,4 of 6 Floor,Apartment,Thane,2,Owner,6,Water Availability 24 Hours Available,F,835,NA,N,Bachelors/Family,"Kalyan West, Thane",2 BHK Flat,Sq-ft,0,NA,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
12590,Ready to Move,NA,7,N,Virat Group,NA,NA,3200000,32 Lac,NA,NA,NA,NA,NA,NA,645,Virat Residency,4961,NA,Kalyan West,NA,Sq-ft,N,NA,Unfurnished,1,NA,NA,NA,Resale,7 of 8 Floor,Apartment,Thane,1,Owner,8,NA,F,645,NA,N,Bachelors/Family,"Kalyan West, Thane",1 BHK Flat,Sq-ft,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
12589,Ready to Move,NA,1,N,NA,NA,NA,1700000,17 Lac,NA,NA,NA,NA,NA,NA,325,NA,5231,NA,Kalyan West,NA,Sq-ft,N,NA,Unfurnished,1,NA,NA,NA,Resale,1 of 4 Floor,Apartment,Thane,1,Owner,4,NA,F,325,NA,N,Bachelors/Family,"Kalyan West, Thane",1 BHK Flat,Sq-ft,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
12588,Ready to Move,NA,5,N,NA,NA,NA,25200000,2.52 Cr,"Vitrified,Ceramic Tiles,Granite",NA,NA,NA,NA,"Adjacket to Fortis Hospital, in front of kalyan main flower market and APCM Market, walking distance from Metro mall. Sarvodya mall and d mart.",2900,Devdarshan Apartment,8690,2115,Kalyan West,East Facing Property,Sq-ft,N,Co-operative Society,Furnished,3,NA,East,Main Road,Resale,5 of 7 Floor,Apartment,Thane,5,Owner,7,NA,F,2900,Sq-ft,N,Bachelors/Family,"Kalyan West, Thane",5 BHK Flat,Sq-ft,0,5 to 10 years,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
12587,Ready to Move,NA,Ground,N,NA,NA,NA,9500000,95 Lac,NA,NA,NA,NA,NA,NA,900,NA,10556,NA,Kalyan West,NA,Sq-ft,N,NA,Unfurnished,2,NA,NA,NA,Resale,Ground of 7 Floor,Apartment,Kalyan,2,Owner,7,NA,F,900,NA,N,Bachelors/Family,"Kalyan West, Kalyan",2 BHK Flat,Sq-ft,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
12586,Ready to Move,NA,5,N,Madhav Constructions,KDMC,0,4200000,42 Lac,Granite,No/Rare Powercut,NA,NA,NA,NA,418,Madhav Sansar,10048,NA,Kalyan West,NA,Sq-ft,N,Freehold,Unfurnished,1,NA,South -West,"Pool, Garden/Park, Main Road",Resale,5 of 7 Floor,Apartment,Thane,1,Owner,7,Water Availability 24 Hours Available,F,418,NA,N,Bachelors/Family,"Kalyan West, Thane",1 BHK Flat,Sq-ft,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
12585,Ready to Move,NA,1,N,NA,NA,NA,4200000,42 Lac,NA,NA,NA,NA,NA,NA,590,NA,7119,NA,Kalyan West,NA,Sq-ft,N,NA,Semi-Furnished,1,1 Covered,NA,NA,Resale,1 of 5 Floor,Builder Floor Apartment,Thane,1,Owner,5,NA,F,590,NA,N,Bachelors/Family,"Kalyan West, Thane",1 BHK Flat,Sq-ft,0,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
12584,Ready to Move,NA,1,N,Shankheshwar Group of Companies,NA,NA,4000000,40 Lac,NA,NA,NA,NA,NA,NA,680,Shankheshwar Platinum,5882,NA,Kalyan West,NA,Sq-ft,N,NA,Semi-Furnished,2,NA,NA,NA,Resale,1 of 8 Floor,Apartment,Thane,1,Owner,8,NA,F,680,NA,N,Bachelors/Family,"Kalyan West, Thane",1 BHK Flat,Sq-ft,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
12583,Ready to Move,NA,7,N,NA,NA,NA,8000000,80 Lac,NA,NA,NA,NA,NA,Pizza Hut,880,NA,9091,NA,Kalyan West,NA,Sq-ft,N,NA,Unfurnished,2,NA,NA,NA,Resale,7 of 7 Floor,Apartment,Thane,2,Owner,7,NA,F,880,NA,N,Bachelors/Family,"Kalyan West, Thane",2 BHK Flat,Sq-ft,0,10 to 15 years,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
12582,Ready to Move,NA,14,N,NA,NA,NA,10000000,1 Cr,NA,NA,NA,NA,NA,NA,1250,NA,8000,NA,Kalyan West,East Facing Property,Sq-ft,N,NA,Semi-Furnished,2,NA,East,NA,Resale,14 of 15 Floor,Apartment,Kalyan,2,Owner,15,NA,F,1250,NA,N,Bachelors/Family,"Kalyan West, Kalyan",2 BHK Flat,Sq-ft,0,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
12581,Ready to Move,NA,5,N,NA,NA,NA,11000000,1.10 Cr,NA,NA,NA,NA,NA,NA,1190,NA,9244,NA,Kalyan West,NA,Sq-ft,N,NA,Furnished,3,NA,NA,NA,Resale,5 of 5 Floor,Apartment,Thane,3,Owner,5,NA,F,1190,NA,N,Bachelors/Family,"Kalyan West, Thane",3 BHK Flat,Sq-ft,0,5 to 10 years,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
12580,Ready to Move,NA,7,N,NA,NA,NA,6000000,60 Lac,Marble,No/Rare Powercut,NA,NA,NA,Dmart,870,NA,6897,NA,Kalyan West,NA,Sq-ft,N,Freehold,Semi-Furnished,2,NA,NA,NA,Resale,7 of 7 Floor,Apartment,Thane,2,Owner,7,Water Availability 24 Hours Available,F,870,NA,N,Bachelors/Family,"Kalyan West, Thane",2 BHK Flat,Sq-ft,0,5 to 10 years,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
12579,Ready to Move,NA,1,N,NA,KDMC,0,5500000,55 Lac,Normal Tiles/Kotah Stone,No/Rare Powercut,Monthly,1100,NA,"just behind the ST THomas High School, Opp MSEB main office",650,NA,8461,NA,Kalyan West,East Facing Property,Sq-ft,N,Co-operative Society,Semi-Furnished,1,NA,East,NA,Resale,1 of 4 Floor,Builder Floor Apartment,Thane,2,Owner,4,Water Availability 24 Hours Available,F,650,NA,N,Bachelors/Family,"Kalyan West, Thane",2 BHK Flat,Sq-ft,0,Above 20 years,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Y,NA,NA,NA
12578,Under Construction,NA,3,N,Godrej Properties,NA,NA,8200000,82 Lac,NA,NA,NA,NA,NA,NA,595,Godrej Nirvaan,13782,NA,Kalyan West,NA,Sq-ft,N,NA,Semi-Furnished,2,NA,NA,NA,Resale,3 of 21 Floor,Apartment,Thane,2,Owner,21,NA,F,595,NA,N,Bachelors/Family,"Kalyan West, Thane",2 BHK Flat,Sq-ft,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
12577,Ready to Move,NA,2,N,NA,NA,NA,2600000,26 Lac,NA,NA,NA,NA,NA,NA,490,NA,5306,NA,Kalyan West,NA,Sq-ft,N,NA,Unfurnished,1,NA,NA,NA,Resale,2 of 5 Floor,Apartment,Thane,1,Owner,5,NA,F,490,NA,N,Bachelors/Family,"Kalyan West, Thane",1 BHK Flat,Sq-ft,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
12576,Ready to Move,NA,1,N,NA,KDMC,0,7200000,72 Lac,Vitrified,No/Rare Powercut,Monthly,NA,NA,NA,985,NA,7309,NA,Kalyan West,NA,Sq-ft,N,Co-operative Society,Semi-Furnished,2,NA,NA,NA,Resale,1 of 7 Floor,Apartment,Thane,2,Owner,7,Water Availability 24 Hours Available,F,985,NA,N,Bachelors/Family,"Kalyan West, Thane",2 BHK Flat,Sq-ft,0,NA,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
12575,Ready to Move,NA,15,N,NA,NA,NA,8500000,85 Lac,NA,NA,NA,NA,NA,NA,1130,NA,7522,NA,Kalyan West,NA,Sq-ft,N,NA,Furnished,2,2 Covered,NA,NA,Resale,15 of 24 Floor,Apartment,Thane,2,Owner,24,NA,F,1130,NA,Y,Bachelors/Family,"Kalyan West, Thane",2 BHK Flat,Sq-ft,0,Less than 5 years,2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
12574,Ready to Move,NA,2,N,NA,NA,NA,7300000,73 Lac,NA,NA,NA,NA,NA,NA,1000,NA,7300,640,Kalyan West,NA,Sq-ft,N,NA,Furnished,2,1 Open,North,NA,Resale,2 of 8 Floor,Apartment,Thane,2,Owner,8,NA,F,1000,Sq-ft,Y,Bachelors/Family,"Kalyan West, Thane",2 BHK Flat,Sq-ft,0,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
12573,Ready to Move,NA,16,N,NA,NA,NA,11000000,1.10 Cr,NA,NA,NA,NA,NA,NA,700,NA,15714,NA,Kalyan West,NA,Sq-ft,N,NA,Semi-Furnished,2,NA,NA,NA,Resale,16 of 28 Floor,Apartment,Thane,2,Owner,28,NA,F,700,NA,Y,Bachelors/Family,"Kalyan West, Thane",2 BHK Flat,Sq-ft,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
12572,Ready to Move,NA,NA,N,NA,NA,NA,15000000,1.50 Cr,NA,NA,NA,NA,NA,NA,1600,NA,9375,NA,Kalyan West,NA,Sq-ft,N,NA,Semi-Furnished,2,NA,NA,NA,Resale,NA,Residential House,Thane,2,Owner,NA,NA,F,1600,NA,Y,Bachelors/Family,NA,NA,Sq-ft,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
